0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243663	0	0	0	0	0	0	0	0	0.0343479	0.0611157	0	0	0	0	0	0	0	0.087297	0	0	0	0.030049	0	0	0	0	0	0	0.0584418	0	0	0	0	0.0135714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143958	0	0	0.023762	0	0	0.000153443	0	0	0	0	0.0446033	0	0	0.00715125	0	0	0	0	0	0	0	0	0	0	0	0	0.0126713	0	0	0	0	0	0	0	0	0	0	0	0.0232672	0	0	0	0	0	0	0	0	0	0	0	0.0188981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0529408	0	0	0	0	0	0	0.0323471	0	0.0197814	0	0	0.0352895	0	0	0	0	0	0	0	0	0	0	0.0349643	0	0	0	0	0.0651702	0	0.0138914	0	0	0	0	0	0.0208598	0	0	0	0	0.0158602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126373	0.104853	0	0	0	0	0	0.0153488	0	0	0	0	0	0.0268241	0	0	0	0	0	0	0	0	0	0	0.0119011	0	0	0	0.0768543	0	0	0	0.0435626	0	0	0.0875046	0	0	0	0	0	0.00741825	0	0	0	0	0	0	0	0	0.0043721	0.0046071	0	0	0	0.0456179	0	0	0	0.0463182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0305988	0	0	0.00669134	0	0	0	0	0	0	0	0	0.026346	0	0	0	0	0.0304824	0.0406527	0	0	0	0.0222299	0	0.0126051	0	0	0	0	0	0	0	0	0	0	0	0.00117251	0	0	0.0307848	0	0	0	0.0065085	0.00913539	0	0	0	0	0	0	0	0	0	0	0	0.0107476	0	0	0.00741494	0	0	0	0.0497666	0	0.0368224	0	0	0	0	0	0	0	0	0	0.0148021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040016	0	0	0	0	0	0	0.00801735	0	0	0	0	0	0	0	0	0	0.0100192	0	0	0	0	0	0	0	0	0	0.0206546	0	0	0	0	0	0	0	0.0811829	0	0	0	0	0.0473305	0.00553423	0	0.00579637	0	0	0.0399854	0	0	0	0	0.00758727	0	0	0	0	0	0	0	0	0.0706725	0	0	0	0	0	0.00315171	0	0	0	0.0217161	0	0	0.0129024	0	0.00182262	0	0	0	0	0	0	0	0	0	0	0.0170837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552719	0	0	0	0	0	0	0	0	0	0	0	0.0719483	0	0.0107159	0	0	0	0	0	0	0	0	0	0	0.0193762	0	0.0301931	0	0	0	0.0193438	0	0.00708706	0	0.0356495	0	0	0	0	0	0	0	0	0	0	0.0234102	0.0255528	0	0	0	0	0	0	0.00650637	0	0	0	0	0.000509072	0	0	0	0	0.00122856	0	0	0.0560653	0	0	0	0	0	0	0.0163102	0	0	0.0447666	0	0	0	0	0	0	0	0	0	0	0.0293609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292663	0	0	0	0	0	0	0	0	0	0	0	0.0306371	0	0	0	0.0016501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0800567	0	0	0	0	0.0446351	0	0.0428905	0	0	0	0	0	0	0	0	0	0	0	0.0015928	0	0	0	0	0	0	0	0	0	0	0	0.08971	0	0	0	0	0	0.0360418	0	0	0	0	0.0074258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000515846	0	0.0360678	0.00190196	0	0	0	0.00327525	0	0	0.0322664	0	0	0	0	0.0401678	0	0.0201864	0	0	0.0366838	0	0.0441733	0.0363251	0.00832899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882275	0	0	0	0	0	0	0	0	0	0.0207317	0	0.00362464	0	0	0	0	0.012428	0	0.0624621	0	0	0	0	0	0	0	0.00404722	0.0200339	0	0	0	0	0	0	0	0	0	0.119286	0	0	0	0	0	0	0	0	0	0	0.00480094	0	0	0	0	0	0	0	0	0	0	0	0.00415295	0	0	0	0	0	0	0	0	0.0173789	0	0	0	0	0.0077959	0	0	0.0557678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00567915	0	0.0193725	0	0	0.0251874	0	0	0	0	0.0519273	0	0.0557767	0	0.044157	0	0	0	0	0	0	0	0	0	0	0.032269	0	0	0	0	0	0	5.5849e-05	0	0	0.0538565	0	0	0	0	0.0300405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0451562	0	0	0	0.0663586	0	0.0327092	0.0508994	0	0	0	0	0.0438857	0	0	0.0455177	0	0	0	0	0	0	0	0	0	0	0	0	0.00328831	0	0	0	0	0	0.102088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103549	0	0	0.00712376	0	0.0907574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269501	0	0.0387723	0	0.0176964	0	0	0	0	0	0	0.0221074	0	0	0	0	0	0.000127783	0	0	0	0	0	0	0	0	0.00169814	0	0	0	0	0	0	0	0	0	0.00250248	0	0	0	0	0	0	0	0.0156507	0	0	0	0	0	0	0	0.0093404	0	0	0	0	0	0	0	0	0	0.015058	0	0	0	0.0814807	0	0	0	0	0	0	0	0.0110429	0	0	0	0	0	0	0	0	0	0.00124984	0.00323676	0	0	0	0	0	0	0	0.0768576	0	0.0620552	0.00318703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622807	0	0.0122128	0	0	0	0	0	0.0549848	0	0	0	0.0952193	0	0	0	0.00619483	0	0	0	0	0	0	0	0.0413659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319424	0	0.00779501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129164	0	0	0	0	0	0	0	0	0.0730528	0	0	0	0	0	0	0	0	0	0.0244565	0.032137	0	0	0	0	0	0	0	0.00454928	0	0.0269733	0	0	0	0	0.0389826	0	0	0.0104825	0	0	0.0212293	0	0	0.0553267	0.00428895	0	0	0	0	0.000715957	0	0.0632071	0	0.0650748	0	0	0	0.00620841	0	0	0.00552188	0	0	0	0	0	0	0	0	0.055273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112614	0	0.0288084	0.012582	0.0437426	0	0	0	0	0.0673914	0	0	0	0.000144039	0.10197	0	0	0	0	0	0	0	0	0	3.02068e-06	0	0	0	0.0283183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427329	0	0	0	0	0	0.00687113	0	0	0.0240337	0	0	0	0	0	0	0	0	0	0	0	0.0411726	0	0	0.0175807	0	0.0254373	0.0416138	0	0.00953252	0.0389614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260013	0	0	0	0	0.0217502	0	0	0	0.0205318	0	0	0	0	0	0	0.0493664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342802	0	0	0	0	0	0	0	0.0207669	0	0	0	0	0	0.0315026	0.0357987	0.00733133	0	0	0	0	0	0	0	0	0.0640069	0	0	0	0	0.0348861	0.0605083	0.0758933	0.0693778	0	0	0	0.0042296	0	0.0807899	0	0.0181387	0	0	0	0	0	0	0.0171088	0	0	0	0	0	0.0201826	0.0334162	0.0137007	0.0360533	0	0	0	0	0	0	0.0162762	0	0	0	0	0	0	0	0.0782445	0	0	0	0	0	0	0	0.0328635	0	0	0	0	0	0	0	0	0	0.0493816	0	0.0216661	0	0	0	0	0	0	0	0	0	0.0294153	0	0	0	0	0	0	0	0.00500172	0	0	0	0	0	0	0	0	0	0.00419788	0	0	0	0	0	0.0531369	0.0559209	0	0	0	0	0	0	0	0.00442948	0.0269529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247373	0	0	0	0	0	0	0	0.00677002	0.00606875	0	0	0.0664248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401708	0	0.0198037	0	0	0	0.0151625	0	0	0	0	0	0	0.0173971	0	0	0	0	0	0	0	0	0	0	0	0.07446	0	0	0.00513585	0	0	0	0.0323361	0	0	0	0	0	0	0	0.0296016	0	0	0.00177488	0	0	0	0.0178222	0	0	0	0	0	0	0	0	0	0.0257852	0	0	0	0	0	0	0	0	0	0.00709351	0.0356054	0	0	0	0	0	0	0	0	0.00849782	0	0	0	0	0	0	0	0	0	0	0.049716	0.00155499	0	0	0	0	0	0	0	0	0	0	0	0	0.013257	0	0.11953	0	0	0	0	0	0.010268	0.016874	0	0	0.00115101	0	0	0	0.00776834	0	0	0	0	0	0.0592571	0	0.00537894	0	0	0	0	0	0.00393716	0	0.0201152	0	0	0	0	0.0681712	0	0	0	0	0	0	0	0	0	0.00207385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185932	0	0.0138023	0	0	0.0183076	0	0	0	0	0	0	0	0.0861999	0	0.0231844	0	0	0	0	0	0	0	0	0	0	0.033117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142676	0	0	0.0158762	0	0	0	0.00828354	0	0	0	0	0	0	0	0	0	0.000478306	0	0	0	0	0	0	0	0	0	0	0.0290161	0.000421948	0	0.00673222	0	0	0.0223908	0.00105963	0	0	0.0235118	0	0	0	0	0.00799435	0.0107138	0	0	0	0.0586831	0	0	0	0	0	0	0	0	0	0.0902644	0.0584718	0	0.0951788	0.031563	0	0	0	0	0	0	0	0	0	0	0	0	0.0914233	0	0.0187692	0	0.0301266	0	0	0	0	0	0	0	0.021201	0	0	0	0.0309276	0	0	0.0304646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059906	0	0	0	0	0	0	0.00175005	0	0	0	0	0.0282889	0	0	0	0.0317691	0	0.08071	0	0	0	0	0.0133421	0.00412865	0	0	0	0	0.0332605	0	0	0.0310364	0	0	0	0	0	0	0.0225686	0	0	0	0.0369943	0	0.0331728	0.0020904	0	0	0	0.0457694	0	0.0238018	0.020434	0	0	0	0	0	0	0	0.0169895	0	0	0	0.0160926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026626	0	0	0	0	0	0.00620855	0	0	0	0	0	0	0.00205796	0	0	0	0	0.0717825	0	0.0170251	0	0	0	0	0.0247327	0	0	0	0	0.052641	0	0	0.0447632	0	0	0	0.048089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484359	0	0	0	0	0	0	0	0	0	0	0	0	0.00100486	0.000665294	0	0	0	0	0	0	0	0.0388241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416008	0	0	0	0	0	0	0	0.0378595	0	0	0	0	0	0	0.0227969	0	0.03117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163192	0	0	0.0371966	0	0	0	0.00502492	0	0	0	0	0	0	0	0	0	0	0.00575445	0.016087	0	0	0	0.00240541	0	0	0	0	0	0	0.00014584	0.0389704	0	0	0	0.0109173	0	0	0	0	0.0428367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101964	0	0	0	0	0	0.0498485	0	0	0	0	0	0	0.024281	0	0.0031859	0	0	0	0	0.0747125	0	0	0	0.0206708	0	0	0.058783	0	0	0.0141586	0	0.00466077	0	0	0	0	0.01578	0	0	0	0	0	0	0.00432532	0	0.0244468	0	0.0156636	0	0	0	0.01171	0.054506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0847983	0	0	0	0	0.022339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0747567	0	0	0	0.0308198	0	0.0418219	0	0	0	0	0	0	0	0	0	0.00392507	0	0	0	0	0	0	0	0	0	0	0	0.0758847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025576	0	0	0	0	0	0.025112	0.0197715	0	0	0	0	0	0	0	0	0.00393817	0	0	0	0	0	0	0	0	0	0	0	0.0419446	0	0	0	0	0.0436378	0	0.0434135	0	0	0.0132764	0	0	0	0	0	0	0.0183687	0	0	0	0.00806118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022367	0	0	0	0	0	0	0	0	0	0	0.0128819	0	0	0.00737721	0	0	0	0	0	0	0	0	0	0.0607759	0	0	0	0	0	0.042801	0.0376638	0	0	0.014411	0	0	0	0	0.070992	0	0	0	0	0.0088159	0	0	0	0	0	0	0.0133565	0	0.0971881	0	0	0	0.0676138	0	0	0	0	0	0	0	0.030675	0	0	0	0	0	0	0	0	0	0.0410897	0.0394828	0	0	0	0	0	0	0	0	0	0	0	0	0.00646964	0	0.0938081	0	0	0.0425014	0	0	0	0	0.0117352	0	0	0	0.0392878	0.0250126	0	0	0	0	0	0	0	0	0	0	0	0	0.00979001	0	0	0	0	0.0362928	0	0	0.0269982	0	0	0	0	0	0	0.00330474	0.0124884	0	0.0855488	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161552	0	0	0.0201501	0	0	0	0	0	0	0	0.000184466	0	0	0	0.0410651	0.0612019	0	0	0	0	0	0	0	0.000689815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438484	0	0.0177243	0	0	0	0	0	0	0.00113949	0.0177418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468875	0	0.0493726	0	0	0.00981513	0	0.00142835	0	0	0	0	0	0	0	0	0	0.033616	0	0	0	0	0	0	0.056923	0	0.0196807	0	0	0.0164787	0	0	0	0	0	0.000577692	0	0.00672025	0	0	0	0	0	0	0	0	0.0184719	0	0	0	0	0	0.0137624	0	0	0	0	0.0508583	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393474	0	0	0	0	0	0	0.00658887	0	0	0.0319172	0	0	0.0422787	0	0	0	0	0	0	0.0303604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393817	0.00236607	0	0	0	0	0	0	0	0.0346948	0	0	0	0	0	0	0	0	0	0	0	0.00189283	0	0	0.0429685	0	0	0	0	0	0	0	0.0447574	0	0	0.0578961	0	0	0	0	0.043612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0694438	0	0.00806321	0.013638	0	0	0	0.00597538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159163	0	0	0.0212691	0	0	0	0	0	0	0.00275994	0	0	0	0	0	0	0	0.0537694	0	0.065331	0	0	0	0	0	0	0	0	0	0	0	0.0466915	0	0	0	0	0	0.00759857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663777	0	0.0594642	0	0.0185648	0	0	0	0	0	0	0	0.115804	0	0	0	0.0360773	0	0	0.0244625	0	0	0	0.00358492	0	0.00796301	0	0	0	0	0.0228839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00790844	0	0	0	0	0	0	0	0	0	0.0160877	0	0	0	0	0	0	0.0109064	0.0967658	0	0	0.0244958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0646079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014537	0	0.0261012	0.0115471	0	0	0.0232201	0	0.0086251	0	0	0.000423131	0	0.031458	0	0.0568066	0.0933925	0	0	0	0	0	0	0	0.0050241	0	0	0	0.0223281	0	0	0.0507853	0	0	0	0.03691	0	0.0200967	0	0	0	0	0	0	0	0.0255371	0	0	0	0	0.0628237	0	0.0174773	0	0	0	0	0	0	0	0	0.0410492	0	0	0.00267954	0	0	0	0	0	0	0	0	0	0.0344849	0	0.0428976	0.0552733	0	0	0	0.0104689	0	0	0	0	0.0669431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00425438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093994	0	0	0	0	0	0	0	0	0	0	0	0.0034674	0	0	0	0	0	0	0	0	0	0	0.077442	0	0	0	0	0	0	0.0589238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027329	0	0.0242994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194635	0	0	0	0	0	0	0	0	0	0	0	0.0103632	0	0.0244843	0.0452507	0	0	0	0.0190489	0	0	0	0	0	0	0	0	0	0.110447	0	0	0	0	0	0.0299218	0	0	0	0	0	0.010606	0	0	0	0	0	0	0	0	0	0	0.00231699	0	0	0	0	0	0.0415393	0	0.0110309	0.0536775	0	0.063979	0.020651	0	0	0	0	0	0.030146	0	0	0	0	0	0.0217418	0	0	0	0	0	0	0	0	0	0	0.0169087	0	0	0	0.00332572	0	0	0	0.0870265	0	0	0	0	0	0.0307854	0	0	0	0	0	0	0.0140096	0.0118091	0	0	0	0	0	0	0	0.0385611	0	0.039643	0	0	0	0	0.0158209	0.0481728	0	0	0.00119265	0	0.0207288	0	0	0	0.0251377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184057	0	0	0	0	0	0	0	0	0	0.0254597	0	0	0	0.0170258	0	0.0350124	0.00950004	0.0113515	0.0129381	0	0	0.0300401	0	0.0157747	0	0	0	0	0.0171191	0	0	0	0	0	0	0	0	0	0.0368827	0	0	0	0	0.0208303	0	0	0	0	0	0	0	0	0	0	0	0	0.0141521	0	0	0	0	0	0	0	0	0.0458889	0	0	0	0.00900852	0	0	0	0.0530226	0	0	0	0	0.0341332	0.00473223	0	0	0.0857926	0	0	0.00255307	0	0	0	0	0	0	0	0	0.000415607	0.058482	0	0	0	0	0	0	0	0	0	0	0	0.0715776	0	0	0.00114295	0	0	0	0	0.0143846	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692229	0	0	0.0217899	0	0	0	0	0	0	0	0	0.0555437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0676665	0	0	0	0	0	0.117805	0	0.0471083	0	0	0	0	0	0	0.0351383	0	0.0680428	0.00215251	0	0	0	0	0	0	0	0	0	0	0	0.0152043	0.0316821	0	0	0.0494156	0	0.0127891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236952	0	0	0	0	0	0.0185198	0	0	0	0	0.0318471	0	0	0.0325368	0	0	0.0307198	0.0421168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132859	0	0	0	0	0	0	0.0228017	0	0	0	0.012446	0	0	0.0727257	0	0	0	0	0.0316497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023008	0	0	0.0181594	0.0276582	0	0	0	0	0	0	0	0	0	0	0.009535	0.0249685	0	0	0.0244941	0.0785289	0.0818839	0	0.0115302	0	0	0	0	0.0197862	0	0.00569149	0	0	0	0	0	0	0	0	0	0	0	0	0.0150695	0	0	0	0	0	0.0851647	0.0445255	0	0	0	0	0	0	0.00433616	0	0	0.0557697	0	0	0	0	0	0	0	0	0	0	0	0	0.0212376	0	0	0.0358097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112116	0	0.0560835	0	0	0.0266282	0	0	0	0	0	0	0.00105506	0.00622812	0.0457926	0	0	0.00318374	0	0	0	0	0.014795	0	0	0.0158145	0.0379427	0	0	0.0391966	0	0	0	0	0	0	0	0	0	0	0.0702462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021137	0	0	0	0	0	0	0	0	0	0	0	0.0587689	0	0	0	0	0	0	0	0	0	0.00477613	0	0	0	0	0	0	0	0	0	0	0.00255702	0.0296946	0	0	0	0	0.0583123	0	0	0	0	0.0434012	0	0.0695077	0	0	0	0	0	0	0	0	0	0	0.00830229	0	0	0.0700309	0	0	0	0.07198	0	0	0	0	0	0.0142723	0	0	0	0.0718762	0	0	0	0	0	0	0	0	0	0.0640666	0	0	0	0	0	0	0	0	0	0.0732578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120114	0	0	0	0.0073558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000536125	0.0354348	0	0	0	0	0	0	0.0158049	0	0	0	0	0	0.0478978	0	0.0152281	0.0383654	0.0245561	0	0	0	0.038229	0	0	0	0	0	0	0	0.0470375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0386803	0	0	0	0	0	0	0.0238177	0	0	0	0	0	0	0	0	0	0	0	0.0984969	0	0	0	0	0.0013069	0	0.0231668	0.00245621	0	0	0	0.018339	0	0.0184073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0661205	0	0	0	0	0.00879852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413113	0	0	
